linea_id,pedido_id,producto_id,talla,cantidad,precio_unitario,descuento_pct
905921,502368,1028,M,1,"48,82 €",0.2
905922,502368,1203,Talla XL,3,"19,01 €",20%
905923,502368,1224,S,1,"25,88 €",0.3
905924,502369,1266,XS,1,"33,10 €",0.1
905925,502369,1061,XS,1,"46,35 €",20
905926,502370,1141,40,1,"47,53 €",0.2
905927,502370,1305,m,1,"32,92 €",20%
905928,502370,1064,Talla S,3,"33,05 €",50
905929,502371,1312,L,1,"35,92 €",20%
905930,502372,1187,XS,2,"17,31 €",0.3
905931,502372,1204,Talla S,1,"12,35 €",0.3
905932,502372,1352,S,1,"12,43 €",40
905933,502372,1134,39,1,"31,21 €",10%
905934,502372,1168,S,2,"19,82 €",0.5
905935,502372,1147,41,1,"30,45 €",0.4
905936,502372,1113,Talla 39,1,"38,95 €",0.2
905937,502373,1362,S,1,"26,07 €",0
905938,502373,1119,36,1,"55,00 €",40
905939,502373,1216,M,1,"17,83 €",0.5
905940,502373,1133,42,1,"48,67 €",0.1
905941,502374,1198,S,1,"16,38 €",0.1
905942,502374,1069,M,1,"29,38 €",50
905943,502375,1097,40,1,"45,52 €",30%
905944,502375,1310,XS,1,"40,69 €",10%
905945,502375,1191,xl,1,"20,63 €",20
905946,502375,1279,L,3,"28,28 €",20%
905947,502376,1220,S,1,"18,87 €",30%
905948,502376,1198,L,1,"16,38 €",0.1
905949,502376,1344,XS,2,"48,33 €",10
905950,502377,1038,S,1,"27,52 €",10%
905951,502377,1319,S,1,"30,13 €",10%
905952,502377,1204,Talla XL,2,"12,35 €",30%
905953,502378,1073,M,1,"26,22 €",0.1
905954,502378,1204,M,2,"12,35 €",0
905955,502378,1067,M,2,"32,97 €",30%
905956,502379,1299,L,1,"43,49 €",0.4
905957,502379,1234,XS,1,"26,50 €",30
905958,502379,1113,Talla 37,2,"38,95 €",20%
905959,502379,1013,M,2,"31,03 €",40%
905960,502379,1070,L,1,"27,27 €",30
905961,502379,1344,M,1,"48,33 €",30%
905962,502380,1334,M,1,"41,41 €",0.4
905963,502381,1042,L,2,"49,99 €",0.4
905964,502381,1186,XS,1,"16,09 €",30%
905965,502381,1053,XL,1,"38,51 €",0.5
905966,502382,1080,m,1,"34,78 €",0.4
905967,502382,1054,xs,1,"59,30 €",0.2
905968,502383,1197,Talla L,1,"14,87 €",40
905969,502383,1284,XS,1,"20,70 €",0.2
905970,502383,1176,L,2,"23,41 €",20
905971,502383,1026,S,1,"49,99 €",0.0
905972,502384,1285,S,1,"39,82 €",0.0
905973,502385,1346,Talla L,1,"45,31 €",20%
905974,502385,1032,M,1,"29,90 €",40%
905975,502386,1037,S,1,"41,52 €",10%
905976,502386,1140,42,3,"39,31 €",20%
905977,502387,1315,M,1,"32,56 €",30
905978,502387,1070,XS,1,"27,27 €",0
905979,502387,1219,L,2,"17,73 €",30%
905980,502387,1064,L,1,"33,05 €",0.1
905981,502388,1390,m,1,"19,91 €",0.1
905982,502389,1185,L,1,"21,81 €",30
905983,502390,1139,41,1,"49,46 €",0
905984,502391,1100,38,1,"49,80 €",0.4
905985,502391,1094,Talla 40,1,"61,63 €",20%
905986,502391,1135,39,2,"71,49 €",20%
905987,502391,1394,l,1,"26,56 €",30
905988,502391,1357,Talla S,1,"16,44 €",0.1
905989,502392,1111,38,1,"59,92 €",0%
905990,502392,1097,36,2,"45,52 €",0.0
905991,502393,1114,38,3,"41,35 €",0.1
905992,502393,1183,S,1,"22,12 €",10%
905993,502393,1189,S,1,"16,40 €",0.1
905994,502394,1036,XS,1,"51,15 €",20%
905995,502395,1094,Talla 36,2,"61,63 €",0
905996,502395,1346,m,1,"45,31 €",0
905997,502395,1074,L,1,"27,23 €",0.0
905998,502396,1135,Talla 39,1,"71,49 €",0
905999,502396,1028,M,1,"48,82 €",20
906000,502397,1373,M,2,"14,01 €",20%
906001,502397,1357,M,1,"16,44 €",50
906002,502397,1197,L,1,"14,87 €",10%
906003,502397,1357,Talla S,2,"16,44 €",30%
906004,502397,1094,37,1,"61,63 €",20%
906005,502397,1004,M,2,"45,55 €",0.0
906006,502398,1055,S,1,"33,15 €",40%
906007,502398,1229,s,1,"38,72 €",0.1
906008,502398,1160,39,1,"65,05 €",0.4
906009,502398,1072,Talla XL,1,"46,42 €",10
906010,502399,1038,M,1,"27,52 €",0.2
906011,502399,1298,L,1,"30,07 €",10
906012,502399,1383,L,1,"20,95 €",0.4
906013,502400,1070,Talla L,1,"27,27 €",0.0
906014,502400,1225,S,1,"39,08 €",0
906015,502401,1362,Talla XS,1,"26,07 €",0.4
906016,502401,1383,Talla L,1,"20,95 €",0.3
906017,502401,1277,XS,1,"28,10 €",30%
906018,502402,1276,Talla L,3,"24,73 €",0.0
906019,502402,1362,M,1,"26,07 €",0.0
906020,502403,1042,xl,1,"49,99 €",40
906021,502403,1315,XS,1,"32,56 €",30
906022,502404,1278,L,1,"29,80 €",20
906023,502404,1141,37,1,"47,53 €",10
906024,502404,1357,S,1,"16,44 €",30%
906025,502404,1015,S,1,"33,85 €",10%
906026,502404,1315,L,1,"32,56 €",30%
906027,502404,1073,S,1,"26,22 €",0.2
906028,502405,1268,s,1,"36,99 €",50
906029,502405,1353,L,2,"13,83 €",30%
906030,502405,1013,XL,1,"31,03 €",10
906031,502406,1315,XL,1,"32,56 €",50%
906032,502406,1083,L,1,"54,14 €",20%
906033,502406,1193,M,3,"20,23 €",0.3
906034,502407,1165,xs,2,"13,35 €",40%
906035,502407,1098,37,1,"38,24 €",0.3
906036,502407,1160,36,1,"65,05 €",30
906037,502408,1027,L,1,"34,91 €",0.4
906038,502409,1229,S,1,"38,72 €",0%
906039,502409,1329,l,1,"45,80 €",0
906040,502410,1199,M,1,"21,22 €",30%
906041,502410,1318,L,1,"40,14 €",10
906042,502411,1252,L,2,"33,85 €",0%
906043,502411,1158,38,1,"44,36 €",0
906044,502412,1042,M,1,"49,99 €",40%
906045,502412,1116,Talla 38,1,"50,71 €",0.4
906046,502412,1053,XL,1,"38,51 €",40%
906047,502412,1053,Talla L,1,"38,51 €",10%
906048,502413,1088,l,1,"36,00 €",0.2
906049,502413,1134,38,1,"31,21 €",20%
906050,502413,1135,41,1,"71,49 €",30%
906051,502413,1048,M,2,"36,45 €",10%
906052,502414,1276,m,1,"24,73 €",20%
906053,502415,1067,S,1,"32,97 €",20%
906054,502415,1243,XS,2,"42,14 €",0.2
906055,502416,1262,M,1,"36,87 €",0.2
906056,502416,1020,L,1,"35,48 €",30%
906057,502416,1204,Talla M,2,"12,35 €",10%
906058,502416,1032,M,1,"29,90 €",0.2
906059,502416,1288,L,1,"30,24 €",20
906060,502417,1300,XS,1,"32,84 €",20%
906061,502417,1182,XL,1,"16,74 €",40%
906062,502417,1048,l,1,"36,45 €",0.2
906063,502418,1038,Talla S,2,"27,52 €",20%
906064,502418,1250,L,1,"31,36 €",0.3
906065,502418,1390,l,1,"19,91 €",30%
906066,502418,1226,M,2,"35,69 €",20%
906067,502419,1091,38,3,"75,99 €",0.2
906068,502420,1229,XL,1,"38,72 €",20%
906069,502420,1362,S,1,"26,07 €",0
906070,502420,1185,S,3,"21,81 €",0.3
906071,502421,1204,L,1,"12,35 €",40%
906072,502421,1346,m,1,"45,31 €",30%
906073,502422,1113,39,1,"38,95 €",0%
906074,502423,1288,S,1,"30,24 €",30
906075,502423,1134,36,1,"31,21 €",30
906076,502423,1303,XL,1,"34,22 €",30%
906077,502423,1184,L,1,"14,15 €",0.3
906078,502424,1285,L,1,"39,82 €",0%
906079,502424,1101,39,1,"57,43 €",0.2
906080,502424,1362,L,1,"26,07 €",0.4
906081,502425,1225,XS,1,"39,08 €",0
906082,502425,1285,M,1,"39,82 €",0.2
906083,502425,1136,39,1,"73,76 €",0.2
906084,502425,1324,xs,1,"40,15 €",0
906085,502425,1170,XS,1,"12,32 €",0
906086,502425,1380,Talla M,1,"34,77 €",0
906087,502426,1190,XL,1,"19,61 €",0
906088,502426,1124,37,2,"77,92 €",0.2
906089,502426,1186,s,2,"16,09 €",0.4
906090,502426,1096,Talla 41,1,"53,68 €",30%
906091,502427,1342,S,1,"54,22 €",20
906092,502427,1305,L,1,"32,92 €",10
906093,502427,1252,S,1,"33,85 €",10%
906094,502427,1037,s,3,"41,52 €",20
906095,502428,1368,Talla L,2,"20,18 €",30%
906096,502429,1185,s,1,"21,81 €",40%
906097,502430,1134,37,1,"31,21 €",0%
906098,502430,1253,S,2,"42,45 €",0.2
906099,502430,1040,XS,1,"49,21 €",30%
906100,502430,1095,40,1,"41,57 €",10
906101,502430,1126,36,2,"52,20 €",0.2
906102,502430,1245,S,1,"40,31 €",20%
906103,502431,1203,L,1,"19,01 €",0
906104,502431,1185,XS,1,"21,81 €",0
906105,502431,1276,S,1,"24,73 €",0
906106,502432,1206,M,1,"15,68 €",30
906107,502433,1148,39,1,"36,02 €",0.0
906108,502433,1022,M,1,"36,94 €",0.2
906109,502433,1203,L,1,"19,01 €",30%
906110,502434,1232,M,1,"26,48 €",0.0
906111,502434,1036,S,2,"51,15 €",0%
906112,502435,1042,m,1,"49,99 €",40%
906113,502435,1380,M,1,"34,77 €",20%
906114,502435,1337,Talla XL,1,"63,78 €",50%
906115,502435,1165,XL,1,"13,35 €",0
906116,502436,1058,s,1,"51,95 €",0
906117,502436,1124,39,1,"77,92 €",0
906118,502437,1015,m,2,"33,85 €",0.2
906119,502437,1376,Talla L,3,"26,99 €",10
906120,502437,1087,M,1,"49,59 €",20%
906121,502438,1074,Talla S,1,"27,23 €",0%
906122,502438,1074,L,1,"27,23 €",0%
906123,502438,1220,M,1,"18,87 €",0%
906124,502439,1283,L,1,"24,64 €",0.0
906125,502439,1363,S,1,"31,93 €",10
906126,502439,1353,l,3,"13,83 €",20
906127,502440,1346,XS,1,"45,31 €",0.1
906128,502440,1121,37,1,"72,81 €",0.4
906129,502441,1068,xl,1,"49,68 €",0%
906130,502441,1310,Talla L,1,"40,69 €",0.0
906131,502442,1197,XL,2,"14,87 €",0.2
906132,502442,1111,39,1,"59,92 €",10%
906133,502442,1111,39,2,"59,92 €",0.0
906134,502442,1170,M,1,"12,32 €",0.2
906135,502443,1219,S,1,"17,73 €",0.1
906136,502443,1135,37,1,"71,49 €",10
906137,502444,1362,L,1,"26,07 €",40
906138,502444,1207,Talla XL,1,"16,71 €",0%
906139,502445,1282,M,1,"36,05 €",20%
906140,502445,1252,s,1,"33,85 €",0.2
906141,502445,1211,s,1,"12,54 €",0.1
906142,502446,1042,Talla XS,1,"49,99 €",40%
906143,502446,1105,41,1,"77,31 €",0.3
906144,502446,1282,L,1,"36,05 €",10
906145,502447,1134,38,1,"31,21 €",20%
906146,502448,1207,L,1,"16,71 €",20%
906147,502448,1358,S,1,"26,83 €",10%
906148,502448,1315,S,1,"32,56 €",50
906149,502449,1229,Talla M,1,"38,72 €",20
906150,502449,1362,L,1,"26,07 €",0.4
906151,502450,1210,Talla M,1,"18,98 €",0.2
906152,502450,1123,Talla 38,2,"77,67 €",30%
906153,502451,1108,39,1,"69,72 €",0%
906154,502451,1229,L,1,"38,72 €",0.1
906155,502452,1235,M,1,"34,51 €",0.2
906156,502452,1122,38,1,"63,66 €",10%
906157,502452,1082,M,1,"49,65 €",20
906158,502453,1042,Talla L,1,"49,99 €",0.4
906159,502453,1177,S,1,"20,83 €",10%
906160,502453,1315,L,1,"32,56 €",10%
906161,502453,1176,S,1,"23,41 €",30%
906162,502454,1161,M,1,"23,07 €",20%
906163,502454,1069,S,1,"29,38 €",0.2
906164,502455,1197,Talla L,1,"14,87 €",40%
906165,502455,1400,S,1,"25,30 €",40%
906166,502456,1047,XS,1,"27,30 €",0.1
906167,502457,1203,XL,1,"19,01 €",50
906168,502458,1381,XL,1,"34,45 €",20
906169,502458,1319,Talla L,1,"30,13 €",20%
906170,502458,1388,M,2,"15,95 €",0%
906171,502459,1203,S,1,"19,01 €",20
906172,502460,1219,Talla XL,1,"17,73 €",0.0
906173,502460,1346,Talla M,1,"45,31 €",0
906174,502461,1042,M,1,"49,99 €",40%
906175,502461,1354,XS,1,"10,85 €",0.3
906176,502462,1212,L,1,"12,74 €",30
906177,502462,1234,XS,1,"26,50 €",0.1
906178,502462,1383,S,1,"20,95 €",0.3
906179,502463,1315,S,1,"32,56 €",0.1
906180,502463,1183,XL,1,"22,12 €",0.3
906181,502463,1383,M,2,"20,95 €",40%
906182,502464,1038,S,1,"27,52 €",0%
906183,502464,1357,xs,1,"16,44 €",0.3
906184,502465,1197,XS,1,"14,87 €",0.4
906185,502465,1052,M,1,"52,18 €",0.5
906186,502465,1185,L,1,"21,81 €",0
906187,502465,1087,Talla XL,1,"49,59 €",30%
906188,502466,1206,m,1,"15,68 €",0.0
906189,502466,1204,l,2,"12,35 €",0%
906190,502466,1318,XL,1,"40,14 €",0.0
906191,502467,1363,S,1,"31,93 €",0.4
906192,502468,1136,39,1,"73,76 €",20%
906193,502468,1067,M,1,"32,97 €",10%
906194,502468,1265,Talla S,1,"44,68 €",20
906195,502468,1036,XS,1,"51,15 €",40%
906196,502469,1029,m,1,"31,92 €",10%
906197,502469,1167,XL,3,"18,87 €",0.1
906198,502470,1042,M,1,"49,99 €",40
906199,502470,1371,XL,1,"33,17 €",30
906200,502470,1110,41,1,"37,86 €",20
906201,502471,1013,M,1,"31,03 €",20
906202,502471,1357,l,1,"16,44 €",20%
906203,502472,1131,40,1,"55,67 €",20
906204,502472,1281,M,1,"34,30 €",30%
906205,502473,1367,L,1,"13,47 €",0.2
906206,502473,1084,L,1,"59,12 €",0.2
906207,502473,1045,XS,1,"57,82 €",0.3
906208,502474,1204,L,1,"12,35 €",0.2
906209,502474,1329,XL,2,"45,80 €",40%
906210,502474,1037,M,1,"41,52 €",0.1
906211,502474,1315,XL,1,"32,56 €",0.2
906212,502475,1285,L,2,"39,82 €",0
906213,502475,1245,L,2,"40,31 €",0
906214,502475,1185,XL,1,"21,81 €",0%
906215,502476,1394,m,1,"26,56 €",0.4
906216,502476,1027,S,1,"34,91 €",50%
906217,502476,1148,39,2,"36,02 €",20
906218,502476,1220,M,1,"18,87 €",10%
906219,502477,1392,M,1,"12,73 €",0.2
906220,502478,1259,Talla S,2,"30,24 €",0.2
906221,502478,1165,L,3,"13,35 €",0.0
906222,502479,1149,Talla 37,1,"75,51 €",0.0
906223,502479,1069,Talla XL,1,"29,38 €",30%
906224,502480,1022,L,1,"36,94 €",30%
906225,502481,1042,M,1,"49,99 €",0.4
906226,502482,1363,Talla L,1,"31,93 €",40
906227,502483,1270,Talla L,1,"37,43 €",0.3
906228,502484,1370,l,2,"32,70 €",50%
906229,502484,1242,Talla L,1,"38,06 €",0
906230,502484,1100,Talla 39,1,"49,80 €",10%
906231,502485,1222,L,1,"27,70 €",30%
906232,502485,1015,Talla L,1,"33,85 €",0.1
906233,502485,1362,M,1,"26,07 €",10%
906234,502486,1217,S,1,"12,11 €",0%
906235,502487,1272,M,1,"29,98 €",0
906236,502487,1149,36,1,"75,51 €",0%
906237,502487,1204,M,2,"12,35 €",0.0
906238,502488,1323,S,1,"32,89 €",20%
906239,502488,1336,Talla M,1,"80,41 €",40%
906240,502489,1152,37,1,"48,30 €",20
906241,502489,1346,L,1,"45,31 €",10
906242,502489,1106,Talla 37,1,"73,33 €",0.4
906243,502489,1336,M,1,"80,41 €",20%
906244,502489,1097,36,1,"45,52 €",0.3
906245,502489,1387,xs,1,"10,36 €",30
906246,502490,1327,XL,1,"77,26 €",20%
906247,502491,1151,38,1,"47,09 €",0%
906248,502491,1229,M,1,"38,72 €",0.2
906249,502491,1399,M,1,"31,60 €",10%
906250,502492,1089,XL,2,"33,88 €",20%
906251,502492,1204,l,1,"12,35 €",0.4
906252,502493,1203,L,1,"19,01 €",0.0
906253,502494,1149,40,1,"75,51 €",0.2
906254,502494,1174,M,1,"20,68 €",40
906255,502494,1188,XS,1,"23,94 €",40%
906256,502495,1362,L,1,"26,07 €",10
906257,502495,1395,M,1,"20,05 €",40
906258,502496,1240,Talla S,1,"41,66 €",40
906259,502497,1074,S,1,"27,23 €",50%
906260,502498,1252,L,1,"33,85 €",10
906261,502498,1210,L,1,"18,98 €",40%
906262,502498,1305,XL,1,"32,92 €",10
906263,502498,1278,L,1,"29,80 €",0.3
906264,502498,1265,m,1,"44,68 €",10
906265,502498,1084,Talla M,1,"59,12 €",0.3
906266,502498,1310,S,1,"40,69 €",20%
906267,502499,1325,M,1,"46,91 €",0%
906268,502500,1119,37,3,"55,00 €",20%
906269,502501,1297,M,1,"39,25 €",30
906270,502502,1277,S,1,"28,10 €",10%
906271,502502,1066,M,1,"34,07 €",0.4
906272,502503,1200,L,1,"21,79 €",0.4
906273,502504,1345,XS,1,"85,68 €",0%
906274,502504,1285,m,1,"39,82 €",0%
906275,502504,1053,M,1,"38,51 €",10%
906276,502505,1238,l,2,"36,15 €",0.5
906277,502505,1080,s,1,"34,78 €",0.5
906278,502505,1227,m,1,"25,33 €",0%
906279,502505,1148,37,1,"36,02 €",0.2
906280,502506,1204,M,1,"12,35 €",0%
906281,502506,1320,S,1,"35,05 €",0.1
906282,502506,1285,L,1,"39,82 €",0%
906283,502507,1153,36,1,"46,79 €",20%
906284,502507,1230,Talla L,1,"25,06 €",40%
906285,502507,1344,S,1,"48,33 €",20%
906286,502508,1053,L,1,"38,51 €",0.2
906287,502509,1350,S,1,"57,49 €",0.1
906288,502509,1223,XS,1,"29,79 €",10%
906289,502509,1380,XS,2,"34,77 €",40
906290,502510,1229,XS,1,"38,72 €",10%
906291,502510,1137,39,3,"63,83 €",30
906292,502510,1066,L,1,"34,07 €",10%
906293,502511,1193,L,1,"20,23 €",0
906294,502511,1136,37,1,"73,76 €",0
906295,502512,1013,s,2,"31,03 €",50%
906296,502513,1042,L,1,"49,99 €",0.4
906297,502513,1323,S,1,"32,89 €",0.3
906298,502514,1116,Talla 42,1,"50,71 €",0
906299,502514,1288,M,1,"30,24 €",10
906300,502514,1013,xl,1,"31,03 €",20
906301,502515,1004,M,1,"45,55 €",30%
906302,502515,1281,m,1,"34,30 €",10
906303,502516,1316,M,1,"43,89 €",30
906304,502516,1274,M,1,"39,02 €",30
906305,502516,1197,S,1,"14,87 €",20
906306,502516,1271,Talla L,1,"39,71 €",20
906307,502517,1204,S,1,"12,35 €",20
906308,502517,1266,S,1,"33,10 €",0.0
906309,502517,1283,L,1,"24,64 €",0.1
906310,502517,1279,M,1,"28,28 €",0%
906311,502518,1277,Talla M,1,"28,10 €",0.4
906312,502518,1385,Talla M,1,"28,77 €",10%
906313,502518,1070,L,1,"27,27 €",40%
906314,502518,1136,40,1,"73,76 €",10
906315,502518,1128,36,1,"71,15 €",30%
906316,502519,1197,Talla XL,1,"14,87 €",0.1
906317,502520,1321,m,2,"37,98 €",0%
906318,502520,1345,M,1,"85,68 €",10%
906319,502520,1055,Talla M,1,"33,15 €",0.0
906320,502520,1285,L,1,"39,82 €",0.0
906321,502521,1141,39,1,"47,53 €",20
906322,502521,1368,M,1,"20,18 €",20
906323,502521,1189,L,2,"16,40 €",0%
906324,502521,1006,L,2,"40,90 €",10%
906325,502521,1094,37,1,"61,63 €",0.2
906326,502521,1016,XS,1,"58,66 €",20%
906327,502522,1209,m,1,"13,65 €",0.2
906328,502522,1309,XS,1,"29,96 €",30
906329,502522,1078,M,2,"56,16 €",20
906330,502522,1304,XS,2,"44,49 €",30%
906331,502523,1229,S,1,"38,72 €",40%
906332,502523,1139,37,1,"49,46 €",20%
906333,502523,1303,XS,1,"34,22 €",20%
906334,502524,1305,S,1,"32,92 €",0.2
906335,502524,1204,Talla XS,1,"12,35 €",0.4
906336,502524,1376,XL,1,"26,99 €",30%
906337,502525,1252,xl,1,"33,85 €",20%
906338,502525,1104,39,1,"51,58 €",0.1
906339,502525,1298,M,1,"30,07 €",0
906340,502525,1380,S,1,"34,77 €",0%
906341,502526,1321,M,1,"37,98 €",40%
906342,502526,1216,XS,1,"17,83 €",20
906343,502526,1249,M,1,"34,29 €",30
906344,502527,1027,M,1,"34,91 €",0
906345,502527,1053,XS,1,"38,51 €",0.0
906346,502527,1372,M,1,"28,06 €",0
906347,502527,1219,M,1,"17,73 €",0.0
906348,502527,1342,S,1,"54,22 €",0%
906349,502527,1388,L,1,"15,95 €",0%
906350,502528,1042,XS,3,"49,99 €",40%
906351,502528,1298,M,1,"30,07 €",20
906352,502528,1305,L,1,"32,92 €",20
906353,502529,1393,Talla L,1,"13,58 €",30
906354,502529,1214,S,1,"17,10 €",0.2
906355,502529,1039,M,1,"53,52 €",20
906356,502529,1134,39,2,"31,21 €",10
906357,502529,1395,L,3,"20,05 €",10%
906358,502530,1300,L,1,"32,84 €",40%
906359,502531,1018,M,1,"45,78 €",20%
906360,502531,1170,XL,1,"12,32 €",30
906361,502531,1149,Talla 40,1,"75,51 €",0.1
906362,502532,1157,39,1,"47,95 €",40%
906363,502532,1306,Talla XL,1,"38,88 €",0%
906364,502533,1369,L,1,"15,16 €",0%
906365,502534,1042,M,1,"49,99 €",40%
906366,502534,1157,38,1,"47,95 €",0.2
906367,502534,1148,38,1,"36,02 €",10%
906368,502534,1374,XL,2,"12,90 €",30
906369,502535,1117,40,1,"49,56 €",0.3
906370,502535,1267,L,2,"36,41 €",50
906371,502535,1204,M,1,"12,35 €",20%
906372,502535,1285,L,1,"39,82 €",0.0
906373,502535,1203,L,1,"19,01 €",20
906374,502536,1133,38,1,"48,67 €",20%
906375,502536,1346,L,1,"45,31 €",30%
906376,502537,1070,S,1,"27,27 €",40
906377,502537,1023,Talla M,1,"31,99 €",30
906378,502538,1217,Talla M,1,"12,11 €",0.2
906379,502538,1282,M,1,"36,05 €",20
906380,502538,1068,Talla S,1,"49,68 €",0.1
906381,502539,1350,XS,1,"57,49 €",0.3
906382,502540,1386,XS,1,"32,98 €",10%
906383,502540,1205,S,1,"13,61 €",50
906384,502541,1022,m,1,"36,94 €",0.3
906385,502541,1009,XS,1,"25,67 €",30
906386,502541,1161,XS,1,"23,07 €",30
906387,502542,1336,XL,1,"80,41 €",30%
906388,502542,1392,L,2,"12,73 €",0.1
906389,502542,1389,M,1,"21,34 €",0.2
906390,502543,1187,S,1,"17,31 €",20%
906391,502544,1129,Talla 41,1,"73,51 €",10
906392,502544,1303,L,1,"34,22 €",0.2
906393,502544,1190,XL,1,"19,61 €",10%
906394,502544,1099,39,1,"79,99 €",40
906395,502545,1204,L,1,"12,35 €",30%
906396,502546,1295,l,1,"36,18 €",0.3
906397,502546,1288,XS,1,"30,24 €",20
906398,502547,1335,S,1,"70,30 €",0.2
906399,502547,1106,40,1,"73,33 €",20%
906400,502547,1204,L,2,"12,35 €",10
906401,502548,1018,M,1,"45,78 €",0.0
906402,502548,1097,36,1,"45,52 €",0.0
906403,502548,1330,XL,1,"48,41 €",0.1
906404,502549,1204,S,1,"12,35 €",0.5
906405,502549,1184,M,1,"14,15 €",0.2
906406,502550,1274,L,1,"39,02 €",0.2
906407,502550,1223,S,2,"29,79 €",30
906408,502550,1389,m,1,"21,34 €",20%
906409,502551,1330,xs,1,"48,41 €",0.2
906410,502551,1212,xs,1,"12,74 €",0.4
906411,502551,1128,37,3,"71,15 €",20%
906412,502551,1110,38,1,"37,86 €",20
906413,502552,1111,38,1,"59,92 €",10%
906414,502552,1195,Talla S,1,"18,13 €",0.3
906415,502552,1223,L,1,"29,79 €",30%
906416,502552,1095,Talla 39,2,"41,57 €",20%
906417,502553,1042,XL,1,"49,99 €",40
906418,502553,1298,XS,1,"30,07 €",0.2
906419,502553,1325,M,1,"46,91 €",10
906420,502554,1042,S,1,"49,99 €",0.4
906421,502554,1322,M,1,"33,07 €",20
906422,502555,1021,S,1,"43,85 €",0.2
906423,502555,1316,M,1,"43,89 €",20%
906424,502555,1176,Talla M,1,"23,41 €",40%
906425,502556,1042,L,1,"49,99 €",40%
906426,502557,1374,M,2,"12,90 €",20
906427,502557,1203,Talla XS,1,"19,01 €",0.3
906428,502557,1061,L,1,"46,35 €",0%
906429,502557,1197,Talla M,1,"14,87 €",0.2
906430,502558,1257,M,1,"41,13 €",0
906431,502558,1021,L,1,"43,85 €",0%
906432,502558,1204,S,1,"12,35 €",0
906433,502559,1042,XS,1,"49,99 €",0.4
906434,502560,1109,Talla 37,1,"76,92 €",0.2
906435,502561,1071,xs,1,"29,62 €",20
906436,502561,1310,L,1,"40,69 €",0.4
906437,502562,1229,M,1,"38,72 €",0.1
906438,502562,1365,M,3,"27,56 €",30
906439,502563,1086,XL,1,"33,74 €",0.0
906440,502563,1012,XL,1,"40,99 €",0%
906441,502564,1168,L,1,"19,82 €",0.2
906442,502564,1368,XL,2,"20,18 €",0.1
906443,502565,1340,L,1,"80,92 €",0%
906444,502566,1262,M,2,"36,87 €",40%
906445,502566,1332,L,1,"87,31 €",0.2
906446,502566,1121,41,1,"72,81 €",20%
906447,502566,1106,37,1,"73,33 €",0.4
906448,502567,1378,XS,1,"21,35 €",50
906449,502568,1136,38,2,"73,76 €",0%
906450,502568,1251,s,1,"41,39 €",10%
906451,502568,1317,xl,1,"27,13 €",0%
906452,502569,1042,Talla M,1,"49,99 €",40
906453,502569,1373,XL,1,"14,01 €",20%
906454,502570,1170,M,1,"12,32 €",20%
906455,502570,1362,M,1,"26,07 €",0.2
906456,502571,1062,S,1,"43,22 €",0.1
906457,502571,1070,XS,2,"27,27 €",0.1
906458,502572,1073,XL,1,"26,22 €",0
906459,502572,1060,M,1,"48,04 €",0.2
906460,502573,1014,xl,1,"48,60 €",10
906461,502573,1372,S,1,"28,06 €",0.0
906462,502574,1016,m,1,"58,66 €",40
906463,502575,1116,39,1,"50,71 €",0.1
906464,502575,1271,m,1,"39,71 €",40
