devolucion_id,linea_id,fecha_devolucion,talla,motivo
701495,905481,2024-06-29,38,cambió de opinión
700903,903456,2024-07-17,L,defecto
703479,912648,10/07/2024,XL,no me gusta
700685,902609,2024-07-18,S,no me gusta
700906,903466,2024-07-21,S,no me gusta
704943,917897,2024-07-11,xl,defecto
702689,909795,5 jul 2024,m,cambió de opinión
704445,916110,22/07/2024,Talla S,talla incorrecta
703015,910976,2024-07-11,Talla XL,no me gusta
702118,907791,16/07/2024,L,cambió de opinión
704295,915621,17/07/2024,M,cambió de opinión
705463,919868,17/07/2024,M,no me queda bien
703708,913481,17/07/2024,Talla S,no me queda bien
704649,916808,2024-07-20,L,talla incorrecta
700842,903228,15/07/2024,L,defecto
700313,901168,2024-07-10,M,no me gusta
701611,905897,17/07/2024,L,talla incorrecta
701983,907281,8 jul 2024,L,no me gusta
704950,917929,2024-07-08,39,defecto
705410,919677,20/07/2024,S,defecto
700383,901482,2024-07-07,39,no me gusta
704155,915117,07/07/2024,L,no me gusta
703064,911154,18 jul 2024,XS,cambió de opinión
703972,914477,15/07/2024,M,talla incorrecta
701931,907063,12/07/2024,Talla 40,no me queda bien
700796,903023,2024-07-18,s,no me queda bien
703817,913926,10/07/2024,XS,no me queda bien
702684,909785,2024-07-11,S,no me gusta
704613,916710,17 jul 2024,XL,talla incorrecta
705415,919689,2024-07-09,M,cambió de opinión
703394,912400,2024-07-16,L,talla incorrecta
705052,918324,19/07/2024,L,defecto
700111,900435,2024-07-08,38,no me queda bien
702971,910841,2024-07-20,Talla L,defecto
704767,917251,18/07/2024,S,cambió de opinión
700773,902931,17 jul 2024,42,defecto
704399,915961,11/07/2024,M,talla incorrecta
704487,916264,2024-07-21,M,talla incorrecta
701396,905152,2024-07-15,S,no me gusta
702679,909770,18 jul 2024,Talla XS,no me gusta
704497,916283,17/07/2024,39,no me gusta
703260,911925,15/07/2024,S,defecto
705546,2005546,08/07/2024,L,defecto
705387,919579,2024-07-20,m,no me gusta
702932,910709,17 jul 2024,Talla 37,no me gusta
703612,913152,2024-07-10,XS,no me gusta
702093,907711,2024-07-16,XS,no me queda bien
703312,912115,18/07/2024,S,color distinto
705397,919628,08/07/2024,L,talla incorrecta
700501,901892,20/07/2024,39,talla incorrecta
700158,900610,2024-07-17,Talla L,talla incorrecta
703894,914202,2024-07-11,S,no me queda bien
701700,906229,18/07/2024,L,no me gusta
701036,903927,12/07/2024,M,talla incorrecta
702521,909157,7 jul 2024,41,no me gusta
700924,903510,15/07/2024,Talla M,no me gusta
700361,901395,2024-07-17,M,talla incorrecta
700990,903755,20 jul 2024,M,color distinto
701796,906595,11/07/2024,41,talla incorrecta
703118,911382,2024-07-21,M,talla incorrecta
702065,907603,9 jul 2024,L,cambió de opinión
702107,907759,20/07/2024,39,no me gusta
703689,913405,2024-07-07,M,defecto
700748,902837,2024-07-19,Talla 40,no me queda bien
704805,917399,18/07/2024,L,cambió de opinión
701541,905666,2024-07-12,Talla 40,talla incorrecta
703488,912687,2024-07-15,Talla S,talla incorrecta
705086,918460,2024-07-11,39,talla incorrecta
702662,909710,16 jul 2024,40,no me gusta
700852,903268,2024-07-17,37,talla incorrecta
702157,907913,21/07/2024,S,no me queda bien
703523,912815,14/07/2024,38,talla incorrecta
703161,911530,11/07/2024,XL,talla incorrecta
702235,908203,09/07/2024,S,talla incorrecta
701557,905715,13/07/2024,M,defecto
704689,916950,2024-07-20,Talla M,no me queda bien
705335,919389,2024-07-10,xl,no me gusta
700783,902982,07/07/2024,M,color distinto
700589,902233,17/07/2024,M,no me queda bien
703240,911829,01/07/2024,XS,talla incorrecta
700187,900726,17 jul 2024,S,no me gusta
705135,918635,2024-07-01,XL,talla incorrecta
701576,905772,12 jul 2024,S,no me queda bien
701462,905351,2024-07-16,XL,defecto
705520,2002530,2024-07-12,M,color distinto
703469,912624,18/07/2024,Talla XS,no me gusta
703458,912600,13 jul 2024,S,cambió de opinión
704480,916247,13/07/2024,S,no me gusta
705472,919896,2024-07-19,S,no me gusta
705096,918486,2024-07-12,40,no me queda bien
702255,908277,2024-07-11,XL,no me gusta
702109,907763,2024-07-10,37,no me queda bien
705123,918582,2024-07-15,M,talla incorrecta
703841,913998,21 jul 2024,l,no me gusta
700220,900841,2024-07-05,S,talla incorrecta
703625,913199,2024-07-19,M,no me gusta
701568,905754,06/07/2024,L,talla incorrecta
703036,911055,2024-07-16,M,color distinto
704626,916748,13 jul 2024,XL,cambió de opinión
700595,902262,7 jul 2024,XL,talla incorrecta
701523,905589,2024-07-20,L,no me queda bien
704890,917712,2024-07-07,M,color distinto
702102,907746,2024-07-20,39,defecto
703473,912630,16 jul 2024,38,color distinto
705017,918200,2024-07-21,L,cambió de opinión
705087,918462,20/07/2024,L,no me gusta
700332,901258,18/07/2024,M,no me queda bien
705325,919336,2024-07-19,42,talla incorrecta
705142,918655,2024-07-07,Talla XS,defecto
705490,919936,13/07/2024,39,talla incorrecta
702654,909681,12/07/2024,37,talla incorrecta
700915,903483,2024-07-02,Talla S,defecto
704473,916226,2024-07-19,40,talla incorrecta
702712,909899,2024-07-15,xs,defecto
702558,909339,2024-07-07,M,no me gusta
702356,908621,2024-07-15,L,no me queda bien
703035,911052,19/07/2024,M,talla incorrecta
700502,901893,2024-07-12,Talla M,no me gusta
703766,913750,2024-07-19,M,no me queda bien
701466,905376,2024-07-12,41,defecto
703136,911430,20/07/2024,M,defecto
701002,903793,13/07/2024,L,no me queda bien
705025,918239,09/07/2024,m,talla incorrecta
703333,912197,2024-07-15,xs,no me gusta
703996,914560,08/07/2024,42,no me queda bien
702686,909792,2024-06-29,M,talla incorrecta
701987,907313,2024-07-14,36,no me queda bien
705188,918839,2024-07-19,M,no me gusta
701938,907087,19/07/2024,S,talla incorrecta
700306,901140,2024-07-05,Talla L,talla incorrecta
702760,910051,2024-07-11,M,cambió de opinión
700441,901675,20/07/2024,m,no me gusta
702349,908594,2024-07-13,Talla M,talla incorrecta
702988,910901,11/07/2024,M,cambió de opinión
705450,919822,21/07/2024,M,no me queda bien
700480,901827,2024-07-09,L,no me gusta
702031,907493,2024-07-09,L,color distinto
700882,903382,2024-07-18,39,talla incorrecta
702284,908363,2024-07-10,M,no me gusta
703285,912033,2024-07-10,XL,no me gusta
701594,905833,2024-07-18,37,no me queda bien
700653,902476,2024-07-11,M,talla incorrecta
700997,903782,8 jul 2024,42,talla incorrecta
703975,914485,17/07/2024,S,talla incorrecta
702885,910541,2024-07-16,S,cambió de opinión
700870,903344,15/07/2024,XS,talla incorrecta
700682,902586,15/07/2024,38,cambió de opinión
703799,913839,2024-07-15,XL,no me gusta
702290,908380,20/07/2024,l,me queda pequeño
704742,917146,2024-07-20,Talla S,no me queda bien
704564,916547,8 jul 2024,XL,no me gusta
700988,903743,18/07/2024,XL,no me gusta
700267,901003,2024-07-09,XL,defecto
700561,902121,20/07/2024,39,talla incorrecta
702242,908218,2024-07-12,l,no me gusta
701731,906348,2024-07-07,S,no me queda bien
702070,907630,20/07/2024,S,talla incorrecta
700472,901803,2024-07-15,S,color distinto
703080,911208,2024-07-20,M,cambió de opinión
702817,910280,2024-07-18,M,no me gusta
704463,916195,19/07/2024,38,color distinto
700588,902230,17/07/2024,xs,talla incorrecta
704554,916499,2024-07-15,Talla S,no me gusta
701776,906526,16 jul 2024,37,color distinto
700918,903491,2024-07-17,L,me queda pequeño
700860,903293,16/07/2024,Talla XS,defecto
703560,912958,06/07/2024,Talla XL,defecto
700720,902732,18 jul 2024,39,no me gusta
703575,913027,2024-07-16,XS,color distinto
702092,907710,2024-07-14,XS,no me gusta
700749,902838,06/07/2024,s,no me queda bien
702673,909748,2024-07-17,M,defecto
700539,902031,2024-07-17,S,no me gusta
705166,918752,2024-07-21,M,defecto
701281,904769,2024-07-18,M,talla incorrecta
702714,909904,2024-07-11,l,no me queda bien
701423,905241,14/07/2024,XS,talla incorrecta
704439,916097,10/07/2024,XL,color distinto
701153,904338,2024-07-09,M,defecto
705368,919530,2024-07-19,Talla M,color distinto
704906,917796,3 jul 2024,40,no me gusta
703549,912906,11/07/2024,M,color distinto
705168,918759,12 jul 2024,L,talla incorrecta
704253,915493,21 jul 2024,M,talla incorrecta
702557,909335,2024-07-11,L,no me queda bien
702477,909020,2024-07-15,S,defecto
702095,907715,19/07/2024,38,defecto
702600,909489,2024-07-16,xl,defecto
700373,901419,12/07/2024,m,cambió de opinión
700677,902557,2024-07-14,38,no me gusta
704221,915377,2024-07-21,L,talla incorrecta
703567,912990,14/07/2024,XL,no me queda bien
700878,903364,17/07/2024,L,talla incorrecta
702819,910286,2024-07-07,Talla XL,talla incorrecta
703357,912267,2024-07-10,m,no me gusta
703231,911795,2024-07-14,S,defecto
701114,904164,2024-07-10,38,talla incorrecta
701891,906903,13 jul 2024,M,talla incorrecta
701159,904356,2024-07-18,38,talla incorrecta
704337,915769,2024-07-10,42,talla incorrecta
704796,917370,2024-07-08,Talla S,color distinto
702747,910003,2024-07-22,L,no me queda bien
704831,917497,2024-07-09,Talla M,no me gusta
701042,903951,21/07/2024,l,no me gusta
700201,900777,15/07/2024,38,no me gusta
704758,917232,2024-07-11,xs,no me gusta
704412,915998,2024-07-11,l,no me queda bien
702830,910325,2024-07-17,M,no me gusta
703353,912261,2024-07-14,M,talla incorrecta
702081,907658,12 jul 2024,S,no me queda bien
701154,904348,2024-07-16,XS,no me gusta
700734,902799,2024-07-12,L,no me gusta
701454,905331,20 jul 2024,Talla 37,color distinto
701435,905288,13/07/2024,l,talla incorrecta
702390,908726,14/07/2024,L,color distinto
700538,902020,18 jul 2024,L,no me gusta
705129,918600,2024-07-14,L,no me queda bien
704606,916681,2024-07-18,XS,talla incorrecta
704454,916168,20/07/2024,xl,color distinto
700135,900519,2024-07-15,M,no me gusta
705154,918702,06/07/2024,S,color distinto
701252,904656,2024-07-20,M,defecto
705401,919649,2024-07-17,S,talla incorrecta
702639,909622,2024-07-19,XL,defecto
703548,912905,2024-07-09,L,talla incorrecta
702904,910596,2024-07-12,M,color distinto
704679,916925,21 jul 2024,XL,no me queda bien
704822,917461,18/07/2024,S,no me gusta
703186,911626,2024-07-17,Talla XS,cambió de opinión
703495,912708,2024-07-08,M,talla incorrecta
702478,909028,18/07/2024,L,talla incorrecta
702895,910573,21/07/2024,XL,talla incorrecta
705388,919581,17 jul 2024,XS,color distinto
704260,915516,2024-07-06,M,cambió de opinión
701529,905616,2024-07-20,l,defecto
705234,919029,13/07/2024,L,defecto
703365,912299,11 jul 2024,m,no me gusta
700974,903690,12/07/2024,36,color distinto
705427,919731,2024-07-17,M,no me gusta
703011,910963,2024-07-17,XS,talla incorrecta
705133,918621,20/07/2024,L,no me gusta
705171,918765,2024-07-20,L,no me queda bien
700791,903012,09/07/2024,L,no me queda bien
700493,901862,14/07/2024,M,no me queda bien
700512,901941,12/07/2024,XL,no me queda bien
702752,910024,14/07/2024,L,no me gusta
700334,901268,2024-07-11,S,talla incorrecta
704646,916788,2024-07-20,Talla M,no me queda bien
702267,908321,2024-07-08,L,no me gusta
704256,915500,19/07/2024,S,talla incorrecta
700070,900257,2024-07-20,M,defecto
704427,916065,2024-07-20,M,talla incorrecta
705211,918933,2024-07-17,M,no me queda bien
704600,916668,2024-07-19,Talla L,talla incorrecta
701134,904254,2024-07-15,l,talla incorrecta
700041,900166,11 jul 2024,Talla S,defecto
702457,908944,2024-07-15,M,no me gusta
704864,917633,2024-07-19,M,no me gusta
702892,910561,2024-07-20,40,talla incorrecta
704951,917932,20 jul 2024,39,talla incorrecta
703854,914053,12/07/2024,40,no me queda bien
700144,900550,16/07/2024,M,no me gusta
701254,904665,2024-07-13,L,no me gusta
704249,915486,13/07/2024,M,no me gusta
704054,914749,2024-07-16,XS,no me queda bien
703346,912228,19/07/2024,S,defecto
702299,908418,10/07/2024,XL,talla incorrecta
705437,919763,09/07/2024,42,no me queda bien
700278,901045,2024-07-17,39,talla incorrecta
704315,915691,2024-07-19,M,cambió de opinión
702108,907760,19/07/2024,S,cambió de opinión
703250,911858,2024-07-06,M,talla incorrecta
705250,919084,12 jul 2024,Talla M,no me queda bien
703399,912412,2024-07-15,M,defecto
700558,902116,14 jul 2024,S,no me gusta
700977,903713,21 jul 2024,xl,no me gusta
703284,912029,2024-07-13,L,talla incorrecta
704565,916548,2024-07-12,M,talla incorrecta
705265,919138,06/07/2024,Talla XL,defecto
705128,918599,2024-07-13,m,no me gusta
704181,915237,8 jul 2024,Talla S,color distinto
703378,912339,2024-07-20,XL,cambió de opinión
700636,902412,2024-07-19,38,no me gusta
703022,911006,09/07/2024,39,no me gusta
705333,919384,15/07/2024,M,talla incorrecta
702292,908384,19/07/2024,M,no me gusta
700011,900054,2024-07-15,Talla S,talla incorrecta
702401,908759,19/07/2024,M,no me gusta
704859,917610,2024-07-13,s,no me gusta
702545,909267,15/07/2024,M,no me gusta
702538,909248,2024-07-16,S,talla incorrecta
702578,909418,15/07/2024,S,talla incorrecta
700149,900564,16/07/2024,S,color distinto
705226,919001,17/07/2024,XL,no me queda bien
701955,907168,2024-07-18,L,talla incorrecta
700105,900421,17/07/2024,L,cambió de opinión
701137,904269,2024-07-13,XL,no me gusta
703385,912364,2024-07-18,41,color distinto
704910,917803,2024-07-11,L,talla incorrecta
702878,910514,2024-07-12,L,defecto
700594,902255,19 jul 2024,L,no me gusta
702730,909955,05/07/2024,L,defecto
700414,901594,2024-07-18,XL,talla incorrecta
700711,902707,2024-07-15,S,no me gusta
705063,918365,2024-07-15,L,defecto
701814,906643,2024-07-12,XS,defecto
700428,901636,2024-07-19,37,talla incorrecta
705509,919981,14 jul 2024,S,talla incorrecta
702474,909011,2024-07-19,L,talla incorrecta
703732,913592,2024-07-15,39,no me gusta
700439,901671,18/07/2024,M,talla incorrecta
701804,906616,08/07/2024,M,color distinto
700252,900957,2024-07-16,S,defecto
700760,902880,15 jul 2024,39,no me gusta
700563,902124,20/07/2024,Talla S,no me gusta
702073,907633,2024-07-01,S,defecto
701460,905344,18/07/2024,L,talla incorrecta
701267,904709,2024-07-14,M,talla incorrecta
705375,919549,14/07/2024,S,color distinto
702507,909105,2024-07-17,38,defecto
704952,917936,2024-07-12,L,talla incorrecta
702802,910225,18/07/2024,M,no me queda bien
705420,919703,2024-07-10,L,no me queda bien
701356,905017,06/07/2024,XS,no me queda bien
703856,914057,20 jul 2024,L,no me queda bien
700026,900112,2024-07-14,36,no me queda bien
701797,906597,15/07/2024,L,talla incorrecta
705464,919870,13/07/2024,XL,color distinto
702234,908199,2024-07-20,L,defecto
700559,902117,2024-07-17,38,no me gusta
704371,915883,2024-07-18,39,no me queda bien
701293,904808,2024-07-10,xl,color distinto
700937,903557,2024-07-20,M,talla incorrecta
704218,915370,2024-07-14,L,talla incorrecta
703830,913963,16 jul 2024,M,talla incorrecta
705312,919297,2024-07-16,XS,no me gusta
701461,905347,2024-07-09,Talla XL,talla incorrecta
704375,915900,2024-07-21,Talla XS,talla incorrecta
704717,917054,2024-07-18,m,talla incorrecta
703940,914376,14 jul 2024,39,color distinto
701666,906117,30 jun 2024,39,no me queda bien
702805,910233,21/07/2024,M,Talla
702565,909370,2024-07-15,M,no me queda bien
703384,912362,2024-07-19,L,talla incorrecta
702868,910476,2024-07-12,41,color distinto
705001,918134,18 jul 2024,XS,no me queda bien
701956,907169,2024-07-09,xl,defecto
704483,916255,04/07/2024,L,no me queda bien
700451,901706,04/07/2024,XS,no me queda bien
701323,904911,2024-07-03,L,no me queda bien
700435,901654,2024-07-16,39,no me gusta
700550,902099,2024-07-09,S,no me gusta
703727,913578,16/07/2024,L,talla incorrecta
701691,906205,15/07/2024,l,no me gusta
705148,918684,11/07/2024,XS,no me queda bien
702253,908270,2024-07-16,Talla 42,defecto
701147,904319,20/07/2024,L,talla incorrecta
703749,913666,2024-07-15,S,color distinto
703180,911607,10/07/2024,M,no me queda bien
702862,910450,15/07/2024,Talla L,no me queda bien
704586,916622,2024-07-17,l,cambió de opinión
702450,908919,2024-07-21,Talla M,no me gusta
701507,905508,22/07/2024,m,talla incorrecta
705304,919267,2024-07-17,xs,defecto
702972,910845,2024-07-11,L,no me gusta
700175,900689,2024-07-18,XL,no me gusta
700784,902991,13/07/2024,L,color distinto
703995,914555,16/07/2024,37,defecto
701380,905071,2024-07-12,L,no me queda bien
703889,914185,2024-07-18,M,defecto
701550,905688,2024-07-16,XS,no me gusta
703111,911345,2024-07-20,m,cambió de opinión
702261,908303,8 jul 2024,l,cambió de opinión
702860,910444,03/07/2024,L,color distinto
703838,913990,12 jul 2024,Talla 36,talla incorrecta
700203,900784,2024-07-18,37,no me queda bien
703449,912562,18/07/2024,M,talla incorrecta
702901,910591,2024-07-10,M,no me gusta
700508,901922,2024-07-20,36,defecto
705209,918929,2024-07-16,L,no me queda bien
703997,914562,2024-07-13,L,no me gusta
700940,903576,15/07/2024,L,color distinto
705036,918274,2024-07-15,Talla XS,talla incorrecta
703159,911520,2024-07-11,39,no me gusta
702182,908014,16/07/2024,S,no me queda bien
700237,900909,2024-07-20,xs,defecto
704446,916111,2024-07-11,XL,talla incorrecta
703402,912425,2024-07-15,S,cambió de opinión
703029,911037,2024-07-18,L,no me gusta
704594,916651,15 jul 2024,L,talla incorrecta
701215,904538,2024-07-15,M,no me queda bien
703849,914019,16 jul 2024,L,talla incorrecta
704140,915047,2024-07-10,XL,cambió de opinión
700185,900718,17/07/2024,M,defecto
704460,916182,2024-07-17,S,no me gusta
705006,918161,20/07/2024,M,no me queda bien
704072,914803,15/07/2024,XS,no me gusta
703258,911920,2024-07-10,XS,defecto
702418,908814,2024-07-19,L,no me gusta
703544,912889,21 jul 2024,XL,defecto
704808,917409,19/07/2024,L,me queda pequeño
702522,909158,15/07/2024,s,defecto
703758,913702,2024-07-21,39,color distinto
704648,916807,20/07/2024,XL,no me gusta
704444,916106,18/07/2024,38,no me gusta
705238,919043,2024-07-12,XS,no me gusta
701528,905608,9 jul 2024,XS,talla incorrecta
703002,910942,19/07/2024,M,no me gusta
705311,919293,2024-06-29,41,color distinto
700926,903514,13/07/2024,M,no me queda bien
702369,908668,18 jul 2024,38,talla incorrecta
702707,909885,2024-06-27,41,defecto
700998,903783,14/07/2024,L,talla incorrecta
701107,904144,2024-07-19,M,talla incorrecta
704229,915409,2024-07-19,S,no me gusta
702810,910259,09/07/2024,L,talla incorrecta
704975,918050,2024-06-26,XL,color distinto
704001,914575,18 jul 2024,Talla 36,defecto
704379,915913,21/07/2024,L,cambió de opinión
700271,901019,2024-07-13,36,no me queda bien
702908,910609,2024-07-17,XL,talla incorrecta
701307,904853,18/07/2024,S,talla incorrecta
703748,913664,2024-07-12,m,no me queda bien
