cliente_id,fecha_registro,ciudad,genero,edad
3331,,SEVILLA,Femenino,31
1882,2022-03-22,Barcelona,M,30
2902,2021-09-16,Madrid,M,31
1372,2018-03-09,Barcelona,F,47
4802,2021-12-05,Zaragoza,Femenino,16
4546,2021-04-28,Zaragoza,F,19
2863,2020-04-22,Zaragoza,F,33
4954,2019-11-19,Sevilla,Femenino,24
2714,2022-04-01,Madrid,M,41
3356,2024-04-10,Oporto,F,44
2799,2021-10-10,Lisboa,M,26
1138,2019-05-01,Barcelona,M,35
1313,2021-09-09,Málaga,Masculino,30
3935,2018-04-27,madrid,Femenino,47
104,2020-03-17,Bilbao,Masculino,21
3569,2019-03-28,barcelona,F,35
1581,,barcelona,Femenino,32
4856,2018-05-13,A Coruña,F,44
1282,2020-05-14,Barcelona,f,22
4221,2020-11-12,Valencia,f,49
523,2020-02-03,Madrid,F,53
3246,2021-03-03,Lisboa,F,43
945,,Barcelona,F,54
50,2022-05-25,Madrid,M,30
4249,2021-08-05,Málaga,M,51
3521,2019-04-23,BARCELONA,m,23
4125,2019-04-17,Lisboa,f,31
1109,2018-03-29,Bilbao,M,38
3468,2022-08-17,Zaragoza,F,39
4601,2023-01-11,A Coruña,M,20
458,2021-08-26,Madrid,M,42
2127,2018-05-12,Málaga,M,39
4811,2020-06-14,Barcelona,f,63
423,2018-06-22,Sevilla,f,22
570,2021-11-28,BARCELONA,M,26
567,2023-06-09,oporto,M,25
2840,2020-09-26,Madrid,M,24
870,2018-01-05,Madrid,M,20
3625,2022-09-02,Madrid,M,16
4029,2023-10-09,Valencia,M,28
2724,2023-12-24,Bilbao,F,24
2326,2021-06-04,Madrid,m,43
3095,2022-05-15,Malaga,Femenino,61
3665,2024-04-27,Madrid,Femenino,40
2343,2018-08-21,barcelona,Femenino,32
4575,2022-09-10,Barcelona,Masculino,31
688,2021-11-29,málaga,Femenino,32
2229,2023-08-16,Sevilla,M,0
3058,2019-04-30,sevilla,F,28
1178,2024-03-17,Bilbao,F,38
162,2023-07-09,Barcelona,m,40
1220,2019-12-06,lisboa,m,42
1460,2019-05-24,barcelona,M,21
4969,2021-05-12,Bilbao,M,37
103,2023-05-17,Bilbao,M,38
267,2020-10-31,Madrid,F,21
1880,2018-08-29,Valencia,Masculino,31
917,2018-02-25,Madrid,F,43
3423,2021-06-01,A Coruña,Masculino,24
1330,2019-11-12,madrid,m,62
902,2022-09-25,Málaga,F,41
2834,2021-12-16,Madrid,m,22
2653,2021-01-05,Madrid,F,16
3223,2021-08-13,Málaga,M,36
666,2019-12-17,MADRID,F,49
4766,2023-07-09,Lisboa,Masculino,46
3382,2020-05-19,Lisboa,Femenino,32
2988,2018-02-19,Oporto,F,33
2313,2018-10-16,Madrid,F,44
3762,2023-10-14,Madrid,m,60
1426,2023-01-22,Madrid,Masculino,38
862,2023-12-29,valencia,f,38
702,2019-08-25,Sevilla,f,58
1401,2018-02-16,Madrid,M,37
1275,2022-02-27,Madrid,F,35
4328,2021-10-02,Sevilla,F,32
445,2022-05-27,Oporto,m,35
4245,2023-10-11,Sevilla,Femenino,39
2533,2022-07-08,Zaragoza,Femenino,54
1565,2022-08-17,Bilbao,M,45
1821,2021-10-17,Zaragoza,F,66
3892,2020-07-08,Barcelona,M,37
1011,2024-05-14,SEVILLA,m,23
763,,Bilbao,f,29
1527,2023-05-06,MADRID,f,25
4518,2019-06-27,barcelona,F,49
2686,2018-02-09,Barcelona,M,35
4232,2023-12-19,Valencia,m,52
3421,2020-12-27,Barcelona,M,39
3127,2019-08-24,Sevilla,M,16
2914,2019-02-27,Madrid,Femenino,40
689,2020-03-22,Barcelona,M,31
2256,2020-09-14,MADRID,Femenino,18
3068,2022-12-20,Madrid,f,31
2072,2020-10-25,Málaga,M,43
1905,2024-01-13,Barcelona,F,32
4807,2023-02-11,Madrid,Femenino,47
376,2020-08-01,oporto,F,32
159,2023-04-14,Madrid,F,42
3320,2020-02-13,A Coruña,M,33
1315,,Madrid,f,40
1295,2019-10-04,A Coruña,f,27
1826,2020-06-28,MADRID,Femenino,42
47,2020-10-21,Madrid,Femenino,31
4520,2018-03-22,MADRID,F,32
110,2018-05-04,Malaga,M,29
261,,barcelona,f,44
2771,2023-08-27,MADRID,Femenino,51
597,2022-11-21,Madrid,Femenino,24
3630,2018-06-11,Sevilla,F,22
3171,2021-02-18,Madrid,F,34
1785,2020-01-27,Lisboa,M,68
1431,,a coruña,F,39
2404,2020-05-19,Barcelona,Masculino,47
464,2018-05-11,Malaga,F,34
1079,2022-01-12,Madrid,M,39
4150,2023-12-20,A CORUÑA,Femenino,27
3728,,Madrid,Masculino,45
219,2023-08-07,Barcelona,m,25
1280,,Málaga,M,53
1679,2019-08-08,Madrid,Femenino,42
2271,2018-02-23,MÁLAGA,F,63
3910,2020-11-15,VALENCIA,F,47
3281,2021-03-11,Madrid,Femenino,42
841,2022-08-10,madrid,M,23
4764,2020-09-15,Zaragoza,F,33
1265,2019-10-11,Barcelona,F,30
4486,2020-04-08,Madrid,f,51
4624,2022-05-28,madrid,M,27
2222,2018-02-10,ZARAGOZA,F,33
3823,2022-03-16,Zaragoza,f,39
1596,2022-06-19,Valencia,M,41
1077,2019-12-09,Málaga,m,38
4339,2024-06-12,madrid,Femenino,35
828,2023-06-25,Madrid,m,31
2868,2022-07-06,Valencia,m,37
4790,2020-02-17,Sevilla,F,50
1226,2018-05-17,A Coruña,Femenino,45
3180,2021-01-28,BARCELONA,M,36
82,2024-03-09,Madrid,m,48
118,2020-08-09,Sevilla,F,40
3745,2022-02-17,Madrid,F,42
4891,2018-09-01,Bilbao,F,16
2543,2020-05-25,Valencia,Femenino,35
2382,2019-12-09,Barcelona,m,37
3735,2019-10-22,madrid,m,24
3668,2018-02-20,Madrid,Femenino,34
405,2022-01-02,Barcelona,M,32
3435,2019-06-20,Barcelona,M,29
264,2024-01-28,Lisboa,m,33
2851,2021-08-03,Madrid,Femenino,36
2445,2020-12-03,Madrid,M,37
3476,2023-05-20,a coruña,Masculino,33
327,2019-03-12,A CORUÑA,M,42
1693,2018-09-13,Madrid,Femenino,25
1762,,Valencia,M,29
4864,2019-12-14,Málaga,F,48
1856,2018-03-18,Barcelona,F,46
4468,2023-11-29,Madrid,M,50
1890,2020-12-23,Barcelona,F,45
1146,2023-03-04,valencia,Femenino,40
2204,2024-01-11,Sevilla,F,25
2707,2018-12-04,Málaga,f,33
418,2023-04-20,madrid,Femenino,22
1720,2019-03-03,BARCELONA,F,24
3241,2023-02-28,oporto,m,34
4114,2019-08-03,Sevilla,F,46
3302,2019-06-08,Madrid,Femenino,42
1686,2020-04-18,Zaragoza,M,43
4693,2023-09-07,Lisboa,F,25
1086,2018-04-23,Barcelona,M,42
648,2021-04-17,Madrid,m,46
2680,2019-04-08,Valencia,Femenino,21
3766,2024-04-27,BILBAO,F,30
883,2024-05-21,Madrid,F,46
4153,2021-12-03,madrid,Femenino,47
2659,2023-07-29,madrid,M,18
3154,2023-02-28,valencia,f,29
1549,2019-05-25,VALENCIA,M,18
4001,2020-02-09,A Coruña,M,29
336,2023-07-15,Madrid,F,22
701,2024-02-05,madrid,M,45
3906,2021-05-17,Málaga,m,49
163,2020-05-27,A Coruña,f,30
3412,2021-07-13,Madrid,F,33
846,2021-01-10,Barcelona,F,36
3498,2020-08-30,Madrid,m,39
2442,2023-07-24,Madrid,F,27
1194,2018-08-08,Madrid,M,24
695,2021-01-10,Barcelona,f,42
4902,2021-03-07,Bilbao,Femenino,50
3371,2023-12-19,MADRID,M,34
3175,2019-03-20,Barcelona,M,49
3704,2019-07-25,Oporto,M,38
4439,2019-10-10,Barcelona,m,38
270,2018-02-06,Lisboa,F,51
345,2021-03-10,sevilla,M,25
1572,2018-11-09,VALENCIA,Femenino,26
3113,2021-09-20,Lisboa,f,20
1933,2020-12-28,BILBAO,m,36
4257,2023-04-25,valencia,F,40
2346,2019-09-19,Sevilla,M,59
4795,2021-10-11,valencia,Masculino,35
3817,2019-03-05,A Coruña,F,20
75,2020-10-15,Madrid,m,55
4506,2021-03-06,Barcelona,Masculino,47
2003,2021-06-18,Barcelona,M,16
4560,2023-09-04,Madrid,F,48
215,2019-04-08,MADRID,m,33
438,2020-06-23,Madrid,F,29
1172,2023-08-08,SEVILLA,f,44
2782,2020-01-27,Barcelona,F,38
1418,2018-06-24,Zaragoza,f,18
3626,2022-08-19,MADRID,Femenino,30
2486,2023-04-22,Oporto,Femenino,27
2573,2018-01-27,Madrid,F,46
4697,2020-10-14,Lisboa,m,56
1773,2020-01-18,Madrid,m,38
729,2023-04-17,Barcelona,m,57
4911,2019-08-31,Zaragoza,M,29
294,2024-03-25,Madrid,Femenino,49
351,2022-11-14,Malaga,M,29
4682,2021-02-01,Barcelona,f,39
1169,2023-10-13,Bilbao,F,35
2024,2019-08-04,Madrid,M,-1
4842,2018-02-05,Valencia,F,18
3915,,valencia,M,37
3464,2021-04-29,BARCELONA,f,46
885,2023-02-27,MADRID,F,30
4041,2023-10-05,barcelona,M,41
708,2022-08-24,Madrid,Femenino,35
40,2018-09-28,Barcelona,M,38
2042,2020-03-16,MÁLAGA,M,29
2732,2020-06-18,Oporto,M,16
3119,2020-11-22,madrid,m,44
3151,2020-06-01,LISBOA,Masculino,35
172,2020-05-12,Madrid,M,60
2422,2019-07-12,Barcelona,m,45
2358,2018-10-25,Barcelona,m,41
2333,2024-02-16,Oporto,F,54
3014,2022-08-28,ZARAGOZA,Masculino,42
4171,2021-02-13,Madrid,F,47
2549,2023-09-27,Lisboa,M,37
120,2020-05-24,Zaragoza,F,30
4037,2022-10-29,Barcelona,M,30
1844,2020-03-05,Madrid,F,50
4815,2020-11-02,barcelona,M,46
4962,2019-01-16,BARCELONA,F,16
3742,2019-11-11,Sevilla,F,25
850,2021-02-05,Barcelona,M,28
79,2021-09-18,Barcelona,F,22
3962,2020-12-27,Bilbao,m,38
4854,2019-12-23,Bilbao,F,17
1879,2019-12-11,Lisboa,F,51
3387,2021-02-27,OPORTO,F,43
3854,2024-01-12,barcelona,m,46
3418,2018-10-17,Barcelona,Masculino,35
139,2018-12-27,Bilbao,f,26
422,2021-06-01,Barcelona,F,37
1930,2020-02-23,Málaga,M,36
1232,2019-10-23,Barcelona,f,29
1028,2020-08-23,Zaragoza,m,47
2663,,Madrid,Femenino,41
3889,2023-11-06,barcelona,M,33
3115,2021-07-22,zaragoza,M,36
3873,2019-03-18,Zaragoza,F,38
3501,2018-01-31,valencia,F,33
3426,2021-04-21,Barcelona,f,26
728,2024-06-18,bilbao,Masculino,29
4692,,Madrid,Masculino,26
4882,2019-10-30,Valencia,F,34
2721,2023-12-13,Barcelona,Masculino,23
2823,2019-07-04,SEVILLA,F,28
4735,2023-01-22,Sevilla,F,42
1765,2023-06-26,Malaga,Masculino,18
4763,2024-02-19,Madrid,Femenino,48
2022,2023-06-08,MADRID,F,17
975,2019-12-21,Barcelona,F,30
4180,2021-05-21,Oporto,Masculino,53
703,2024-06-19,madrid,F,44
1466,2021-05-15,lisboa,F,43
328,2024-03-17,Valencia,m,37
413,2022-08-31,Lisboa,Femenino,37
1435,2021-09-23,Zaragoza,Femenino,26
1186,2022-10-18,LISBOA,F,51
1585,2020-03-25,bilbao,M,16
4174,2019-10-16,Madrid,m,50
2044,2021-05-30,BILBAO,m,40
2980,2018-02-02,Madrid,m,36
638,2021-03-30,BILBAO,F,20
349,2022-03-16,Sevilla,Femenino,41
2236,2019-05-31,Lisboa,m,37
1464,2020-12-20,OPORTO,F,31
96,2019-12-04,MADRID,M,34
4574,2020-08-26,Valencia,Masculino,19
4082,2022-12-09,BARCELONA,Femenino,22
3643,2020-10-17,Valencia,F,36
3251,2019-04-17,Málaga,m,42
1061,2020-04-29,Madrid,M,49
1075,2019-04-07,Barcelona,Masculino,60
377,2022-03-26,BILBAO,Masculino,39
557,2024-01-07,Barcelona,f,16
1782,,MADRID,Femenino,27
1538,2018-04-22,Barcelona,M,17
2929,2023-09-02,Barcelona,f,44
1584,2020-10-29,Lisboa,M,23
1909,2020-08-15,Barcelona,Femenino,30
2882,2021-07-23,Madrid,Masculino,25
2132,2021-08-08,bilbao,m,32
3635,2021-09-12,zaragoza,F,33
4537,2021-06-14,Madrid,f,49
2645,2022-07-26,Barcelona,M,199
3917,2019-11-14,sevilla,Femenino,34
911,2020-08-27,Sevilla,F,59
4360,2019-05-29,MADRID,F,27
3141,2022-03-17,málaga,F,48
2615,2023-06-18,Zaragoza,F,58
3321,2024-01-15,Sevilla,M,29
3697,2023-12-15,Valencia,f,16
2870,2024-04-23,BARCELONA,f,53
4297,2020-08-26,málaga,M,67
1316,2018-11-08,Barcelona,M,47
3819,2022-09-27,Barcelona,m,42
4804,2022-08-13,BARCELONA,M,26
1060,2018-01-13,Málaga,F,32
3006,2023-06-10,Madrid,F,36
3568,2019-06-10,Barcelona,Femenino,18
4939,,Zaragoza,M,39
2633,2024-03-09,VALENCIA,M,55
1339,2020-07-28,Madrid,Femenino,45
679,2023-12-18,Valencia,Masculino,29
3933,2021-04-11,Madrid,M,37
42,2019-07-16,Madrid,F,44
1758,2024-02-16,Barcelona,F,19
4555,2024-06-02,Barcelona,Masculino,26
1907,2020-03-16,bilbao,Masculino,52
2731,2023-10-02,Madrid,F,39
3651,2019-11-16,Barcelona,m,16
1069,2021-02-09,SEVILLA,Femenino,19
744,2021-10-03,MÁLAGA,M,27
3859,2018-07-01,Madrid,F,16
4542,2019-09-29,Valencia,F,38
1917,2019-11-24,Lisboa,F,40
91,2023-11-15,MADRID,Masculino,30
3829,2020-12-30,A Coruña,M,41
3751,2022-09-22,barcelona,Femenino,42
2071,2018-10-22,Sevilla,Masculino,16
1580,2022-06-20,Lisboa,M,41
3404,2023-11-14,Barcelona,F,39
3132,2023-10-25,Valencia,F,39
1759,2022-09-13,valencia,Femenino,43
1173,2021-05-26,Zaragoza,Femenino,16
4332,2022-05-10,Madrid,Femenino,31
835,2023-03-03,BARCELONA,M,26
4173,2020-09-28,zaragoza,F,43
4024,2020-02-23,Barcelona,M,47
1340,2022-04-11,Bilbao,f,38
1417,2021-09-10,Madrid,F,39
173,2019-09-06,Barcelona,Femenino,55
4226,2018-04-05,barcelona,F,23
3311,2023-04-11,Sevilla,M,45
3533,2022-11-09,Barcelona,f,31
1927,2018-11-21,sevilla,F,41
3564,2018-06-13,a coruña,F,32
2409,2020-03-11,OPORTO,Femenino,23
1202,2021-02-23,Lisboa,F,47
1949,2018-03-04,Madrid,M,30
1777,2024-02-08,Malaga,F,40
4875,2024-06-17,Madrid,M,29
2785,2023-09-23,Madrid,m,37
1386,2020-03-05,Lisboa,M,24
3459,2024-04-15,Málaga,Femenino,28
189,2021-04-12,Madrid,M,40
943,2021-09-24,A Coruña,M,27
4690,2024-03-16,Madrid,M,51
224,2020-11-26,SEVILLA,Femenino,16
554,2022-11-30,Madrid,F,53
3036,2022-04-04,barcelona,Masculino,53
3005,2021-04-22,BARCELONA,Femenino,16
643,2021-08-14,A Coruña,F,49
1155,2022-03-20,Barcelona,Masculino,20
3201,2019-08-03,Madrid,M,57
2113,2022-10-24,Sevilla,f,46
2972,2022-09-06,Valencia,f,32
4427,2021-11-09,Madrid,f,44
684,2020-09-15,barcelona,M,25
4967,2022-11-05,barcelona,m,34
4055,2023-07-10,Madrid,Masculino,35
1045,2020-12-31,madrid,F,16
3974,2023-10-29,A CORUÑA,Femenino,33
2377,2022-01-19,Lisboa,F,53
1152,2022-01-25,Barcelona,F,16
3522,2020-08-25,oporto,M,23
1424,,A Coruña,Masculino,29
2994,2019-08-20,LISBOA,F,44
420,2021-08-22,SEVILLA,M,34
2294,2019-10-03,Bilbao,F,19
765,2019-12-14,Lisboa,M,22
1587,2020-08-07,Valencia,f,36
797,2021-07-14,Madrid,F,29
2828,2020-11-04,Sevilla,F,32
919,2019-06-18,Madrid,Masculino,53
1913,2021-08-07,Bilbao,m,23
875,2021-01-29,barcelona,Femenino,25
3768,2019-09-01,barcelona,Femenino,51
3975,2021-08-21,Sevilla,F,26
556,2018-08-06,Málaga,M,33
3271,2021-06-09,barcelona,Femenino,32
2431,2021-07-16,MADRID,M,43
4596,2021-11-24,Madrid,Masculino,28
382,2020-03-27,Valencia,f,38
4142,2022-06-24,Oporto,F,32
3891,2023-10-29,ZARAGOZA,M,55
4027,2023-06-26,Barcelona,F,40
498,2019-05-13,MÁLAGA,M,26
4789,2020-04-01,MADRID,Femenino,25
1029,2023-08-28,Barcelona,F,30
1918,2019-10-13,Madrid,Masculino,37
3300,2018-09-28,Sevilla,M,36
4661,2021-11-16,Madrid,f,33
3604,2023-04-03,Madrid,Masculino,34
1072,2021-10-17,Madrid,M,40
4794,2019-09-26,OPORTO,M,52
2703,2021-08-30,valencia,f,50
1546,2021-06-13,Zaragoza,M,23
3413,2020-06-03,Lisboa,F,42
2248,2024-01-17,Barcelona,f,25
2773,2022-08-23,VALENCIA,F,52
4152,2024-05-18,barcelona,M,46
2126,2021-10-10,Barcelona,f,26
2646,2021-10-02,lisboa,M,43
1632,2021-04-12,Madrid,f,62
347,2018-06-19,A Coruña,m,50
1715,2019-11-19,Barcelona,M,51
4898,2022-09-28,BARCELONA,Masculino,31
1716,2021-06-25,MADRID,M,31
4384,2023-04-18,Madrid,Femenino,28
4868,2023-05-20,Madrid,F,40
1034,2019-06-25,Barcelona,m,73
588,2020-06-11,Barcelona,F,21
832,2021-03-12,Sevilla,F,44
4713,2020-11-03,VALENCIA,Masculino,62
1224,2023-08-16,sevilla,F,38
4035,2020-03-27,Lisboa,M,20
4762,2023-03-10,barcelona,m,21
57,2018-11-03,bilbao,M,43
4133,2022-08-10,Lisboa,M,41
1889,2018-03-08,Barcelona,F,31
1515,2018-01-29,Valencia,Masculino,47
4166,2020-10-04,ZARAGOZA,m,32
2877,2023-04-15,Madrid,M,45
4390,2022-04-27,Barcelona,Masculino,31
1289,2019-11-19,Madrid,F,37
829,,MADRID,M,36
409,2022-08-16,Sevilla,M,38
2180,2020-10-12,Bilbao,M,47
3447,2018-11-27,Zaragoza,F,65
4705,2018-07-01,Barcelona,m,39
2694,2020-04-19,Madrid,F,38
3680,2019-10-05,Lisboa,Masculino,72
2957,2022-11-16,Bilbao,f,33
3444,2018-05-01,Zaragoza,Masculino,22
3967,2020-09-12,Sevilla,F,44
2527,2019-05-19,MADRID,Femenino,41
3943,2022-09-08,Málaga,M,58
551,2018-11-26,Bilbao,Femenino,47
698,2024-01-27,Málaga,M,30
2163,2024-02-10,Madrid,M,35
122,2020-11-26,Barcelona,f,26
3770,2021-07-31,Madrid,Femenino,62
1247,2018-08-25,madrid,F,46
1750,2022-10-16,sevilla,Femenino,38
1041,2019-12-03,Valencia,m,27
4674,2020-11-11,barcelona,M,16
922,2023-11-25,Madrid,f,41
3825,2022-06-18,Madrid,f,32
1732,2018-11-08,A Coruña,M,23
942,2018-12-06,Málaga,Femenino,48
26,2023-10-18,Zaragoza,M,40
4408,2024-01-27,MÁLAGA,M,36
2774,2018-07-27,Lisboa,M,35
3381,2018-05-31,Barcelona,f,36
385,2020-11-10,MADRID,M,38
1733,2022-01-08,barcelona,M,30
2400,2018-05-12,MADRID,Masculino,53
2702,2024-03-13,Madrid,Masculino,16
2852,2024-02-03,barcelona,F,51
2580,2018-11-06,Málaga,f,20
2710,2024-03-17,bilbao,M,34
2613,2022-03-13,Bilbao,M,34
1708,2020-04-14,madrid,Femenino,41
3090,2020-03-20,Barcelona,m,37
2803,2019-01-01,Barcelona,M,32
4883,2020-09-01,Valencia,M,38
1976,2023-07-12,Sevilla,Femenino,42
2025,2019-01-25,Valencia,m,53
3580,,Madrid,M,37
3712,2020-11-11,Zaragoza,f,28
2759,2023-04-21,Madrid,Femenino,16
2505,2020-09-16,Barcelona,M,28
900,2023-07-04,Barcelona,Masculino,24
709,2021-08-30,Valencia,Masculino,37
4784,2023-09-21,Madrid,M,51
630,2022-05-23,Oporto,M,35
3598,2019-07-15,Madrid,f,38
929,2019-01-11,Madrid,Masculino,21
2526,2022-04-11,Málaga,m,39
2746,2019-09-28,Madrid,Masculino,39
1297,2021-08-10,Madrid,F,29
2655,2018-02-09,Sevilla,Femenino,40
400,2022-10-27,Sevilla,M,44
2351,2019-09-12,A Coruña,F,49
2481,2022-04-24,Oporto,M,32
3376,2018-11-29,Barcelona,f,26
1606,2021-01-20,Oporto,M,17
1539,2020-01-22,Barcelona,M,49
358,2022-01-28,Madrid,M,49
3756,2021-07-27,Sevilla,Masculino,43
2383,2021-08-18,Bilbao,F,25
4248,2022-11-10,Lisboa,f,22
585,2023-05-01,valencia,F,16
1689,2020-08-25,Madrid,M,64
3956,2022-03-20,Barcelona,m,54
4765,2023-09-07,Oporto,M,48
2038,2020-06-26,Barcelona,Masculino,16
4447,2021-04-04,MADRID,F,43
989,2023-04-30,valencia,Masculino,30
2841,2023-05-04,madrid,F,35
865,2021-01-08,Madrid,m,37
1130,2023-06-30,sevilla,m,29
1815,2019-04-16,Barcelona,M,25
3815,2019-03-05,Bilbao,F,59
777,2018-08-06,Valencia,Femenino,27
2599,2023-10-02,Valencia,M,53
3783,2021-12-16,Málaga,F,16
971,2023-05-05,lisboa,Masculino,33
1866,2018-08-20,SEVILLA,M,25
1893,2018-06-24,Sevilla,Masculino,23
3475,2023-10-20,málaga,M,34
317,2020-02-07,valencia,M,36
4622,2019-10-15,Bilbao,M,43
2949,2019-05-21,Valencia,M,28
960,2022-09-07,Barcelona,Masculino,28
3470,2021-06-19,Barcelona,Femenino,58
2936,2023-05-17,sevilla,F,33
3078,2019-05-12,lisboa,F,28
293,2023-12-26,Bilbao,Femenino,16
2216,2019-08-18,BARCELONA,f,35
1394,2022-07-11,LISBOA,Masculino,47
4774,2020-12-01,SEVILLA,Masculino,34
157,2019-01-03,barcelona,M,42
4073,2021-07-22,A Coruña,F,33
2993,2020-09-02,zaragoza,F,28
1375,2018-01-19,Barcelona,M,45
113,2020-08-28,madrid,M,45
2867,2021-10-17,Barcelona,F,61
2865,2022-04-21,valencia,M,42
2471,2021-04-25,Barcelona,M,43
2841,2023-05-04,madrid,F,47
3896,2023-07-20,Sevilla,F,27
4350,2020-01-21,A Coruña,M,22
4196,2021-01-06,Sevilla,F,28
3029,2023-03-19,Madrid,f,58
462,2022-03-02,barcelona,f,24
4768,2023-07-11,Madrid,M,50
1260,2021-01-16,Bilbao,M,22
2116,2021-08-13,Madrid,f,45
3911,2018-10-13,Barcelona,Masculino,53
1505,2019-04-08,Malaga,f,24
186,2021-01-19,Barcelona,Femenino,37
1066,2021-02-25,Oporto,F,51
1690,2022-09-03,Sevilla,f,28
3519,2019-04-17,sevilla,M,35
2971,2022-02-21,Madrid,M,55
3279,2020-07-25,Madrid,m,26
3163,2024-06-06,Madrid,Femenino,34
3904,2019-11-26,Oporto,Femenino,43
2634,2022-06-09,SEVILLA,M,33
4844,2021-07-09,MADRID,Masculino,29
2545,2018-03-02,Oporto,m,30
1167,2018-09-05,valencia,Masculino,62
2402,2018-10-29,Sevilla,M,39
4089,2019-06-09,BILBAO,m,53
46,2020-03-20,Sevilla,M,37
4365,2022-03-06,VALENCIA,F,63
156,2021-07-07,A Coruña,F,19
408,2023-06-11,barcelona,F,45
972,2019-12-01,BARCELONA,F,48
324,2018-08-07,Barcelona,M,35
852,2019-11-21,Barcelona,m,24
1621,2020-12-04,Madrid,Femenino,36
2824,2023-04-12,valencia,M,49
2669,2021-03-20,Madrid,M,21
2317,2020-09-07,Sevilla,Femenino,39
1994,2024-05-01,VALENCIA,F,51
1087,2018-10-01,Valencia,Femenino,23
143,2024-05-19,Madrid,F,41
3601,2020-08-05,Lisboa,M,36
2685,2022-05-28,Madrid,f,28
2082,2022-10-13,Barcelona,m,29
4047,2023-06-28,madrid,Femenino,44
2856,2023-06-07,Madrid,f,33
2624,2020-07-05,VALENCIA,M,38
3922,2022-05-22,Barcelona,M,35
555,2020-03-12,Bilbao,F,46
3722,2022-06-26,bilbao,Femenino,52
229,2022-11-05,Barcelona,M,28
1857,2021-03-31,Madrid,M,40
2506,2020-02-17,MADRID,M,37
958,2024-03-08,Madrid,Masculino,23
2931,2021-05-18,lisboa,Femenino,42
1586,2023-06-02,Barcelona,M,34
1222,2024-06-01,BILBAO,M,55
4741,2018-12-03,madrid,Femenino,34
1886,2018-12-25,BARCELONA,Femenino,16
3614,2022-02-28,Zaragoza,f,31
3133,2022-07-22,Sevilla,f,34
2415,2021-04-20,sevilla,Femenino,20
1251,2018-08-30,Oporto,m,52
450,2018-06-24,Barcelona,m,29
814,2021-10-04,Sevilla,Masculino,20
3716,2024-05-15,A Coruña,M,40
2953,2018-05-26,SEVILLA,Masculino,17
715,2021-06-12,A Coruña,Femenino,32
1419,2024-01-07,Valencia,F,33
1641,2021-01-21,Barcelona,F,46
3769,2020-01-20,madrid,F,48
3540,2020-04-08,Barcelona,Femenino,20
1739,2021-08-12,madrid,Femenino,39
4140,2018-10-10,Zaragoza,M,26
4130,2023-11-07,lisboa,M,29
810,2020-06-02,A Coruña,m,46
3627,2024-04-21,Barcelona,m,45
3213,2021-01-21,Lisboa,Masculino,26
3944,2023-07-22,SEVILLA,f,52
1278,2023-05-15,Barcelona,M,41
4581,2018-12-18,barcelona,M,53
1522,2020-03-14,Barcelona,Femenino,27
4444,2023-03-06,Sevilla,Masculino,35
1048,2022-02-19,Madrid,Masculino,55
1818,2022-03-03,A Coruña,f,43
22,2019-11-21,bilbao,Femenino,45
4699,2023-08-16,Madrid,F,38
1928,2021-01-31,Barcelona,F,47
4455,2024-04-28,Valencia,F,28
1145,2024-06-13,Zaragoza,M,32
4917,2021-05-30,BARCELONA,Masculino,38
1876,2023-03-30,Madrid,m,29
3253,2018-08-02,Barcelona,Masculino,46
3025,2022-03-19,VALENCIA,M,35
141,2023-10-16,Madrid,F,37
4572,2019-01-13,Bilbao,Masculino,22
1579,2022-04-23,Barcelona,Femenino,31
1924,2022-01-15,Valencia,F,33
4396,2023-11-30,Sevilla,F,44
98,2018-01-16,barcelona,m,47
2005,2021-10-10,barcelona,Masculino,60
4587,2018-03-27,Madrid,f,28
3273,2020-04-28,Madrid,F,25
320,2022-03-31,Barcelona,M,58
2196,,VALENCIA,M,69
3558,2020-04-26,Zaragoza,Masculino,37
4633,2019-07-01,sevilla,m,32
4940,2019-06-04,Valencia,Femenino,35
4136,2018-11-16,Bilbao,F,18
1385,2020-08-20,MADRID,F,30
1334,2018-10-25,BARCELONA,F,28
3661,2023-02-22,madrid,M,35
1810,2022-10-20,madrid,m,24
3306,2019-05-29,Barcelona,F,49
1180,2019-08-07,VALENCIA,m,35
3853,2020-08-28,Barcelona,M,41
3106,2019-12-29,Barcelona,Masculino,17
2567,2023-02-09,barcelona,F,44
348,2021-01-08,A Coruña,F,23
3579,2024-06-19,BILBAO,Masculino,39
1135,2023-09-23,Valencia,M,22
2476,2021-06-17,Valencia,F,33
1500,2021-01-16,Madrid,m,35
4836,2019-12-12,Sevilla,Femenino,22
2360,,BARCELONA,F,66
1817,2020-05-02,MÁLAGA,Femenino,17
4861,2024-06-06,SEVILLA,Masculino,42
632,2022-02-21,Malaga,M,16
1205,2020-06-11,Valencia,Femenino,41
2221,2024-03-24,madrid,Masculino,36
3836,2022-08-11,Madrid,F,20
1143,2022-09-07,Madrid,Masculino,55
4192,2018-03-01,Zaragoza,f,39
2260,2018-03-08,Madrid,M,36
1057,2021-07-02,BARCELONA,Masculino,45
1640,2023-04-21,Barcelona,F,41
529,2018-06-24,Madrid,M,35
136,2024-05-20,Lisboa,m,16
4369,2021-02-24,Sevilla,Femenino,38
2780,2021-06-02,Valencia,M,42
2009,2023-03-03,Madrid,F,41
4010,2020-02-28,madrid,M,34
1793,2020-08-10,Madrid,Masculino,41
807,2018-02-04,Madrid,F,27
